"school_id","school_name","activity_name","alg","level_of_play","event_date","event_time","score","event_name","location","source_activity_url","matchup_link","address"
"430","Russellville High School","Cross Country Boys","11","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=11&tournament=565658","Jefferson City, MO"
"430","Russellville High School","Cross Country Girls","12","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=12&tournament=588592","Jefferson City, MO"
"430","Russellville High School","Softball Fall Season","38","Varsity","8/29","","","Montgomery County Fall Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=38&tournament=542286","Montgomery City, MO"
"194","Smith-Cotton High School","Cross Country Boys","11","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=11&tournament=556792","Jefferson City, MO"
"194","Smith-Cotton High School","Cross Country Girls","12","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=12&tournament=558623","Jefferson City, MO"
"194","Smith-Cotton High School","Soccer Boys","33","Varsity","⤷ 8/29","TBD","","Harrisonville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=33&comp=2769329","Sedalia, MO"
"194","Smith-Cotton High School","Swimming and Diving Boys","44","Varsity","8/29","","","Independence Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=44","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=44&tournament=589589","Independence, MO"
"2","Southern Boone High School","Softball Fall Season","38","Varsity","8/29","","","39th Annual Hallsville Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=2&alg=38&tournament=542224","Hallsville, MO"
"474","Tipton High School","Volleyball Girls","57","Varsity","8/29","","","Tolton Catholic Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=57","https://www.mshsaa.org/MySchool/Tournament.aspx?s=474&alg=57&tournament=546489","Columbia, MO"
"485","Versailles High School","Cross Country Boys","11","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=485&alg=11&tournament=565601","Jefferson City, MO"
"485","Versailles High School","Cross Country Girls","12","Varsity","8/29","","","Jim Marshall Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=485&alg=12&tournament=565610","Jefferson City, MO"
"953","Battle High School","Soccer Boys","33","Varsity","8/31","6:30 pm","","Father Tolton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=33&comp=2767054","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Fayette","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=38&comp=2776580","510 N. Cleveland St., Fayette, MO 65248-1596"
"953","Battle High School","Volleyball Girls","57","Varsity","8/31","5:00 pm","","Troy Buchanan","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=57&comp=2762751","1190 Old Cap Au Gris Rd, Troy, MO 63379-2300"
"217","Blair Oaks High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=217&alg=24&tournament=589264","New Bloomfield, MO"
"582","California High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=582&alg=24&tournament=585993","New Bloomfield, MO"
"582","California High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=38&comp=2672912","14803 Hwy 17, Eugene, MO 65032"
"582","California High School","Volleyball Girls","57","Varsity","8/31","7:00 pm","","Versailles","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=57&comp=2643384","913 W Newton, Versailles, MO 65084-1811"
"26","Camdenton High School","Golf Girls","24","Varsity","8/31","","","Osage Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=26&alg=24&tournament=585765","Osage Beach, MO"
"1540","Capital City High School","Tennis Girls","49","Varsity","8/31","4:30 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=49&comp=2770155","1650 Cavalier Drive, Jefferson City, MO 65109"
"53","Centralia High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=53&alg=24&tournament=594301","New Bloomfield, MO"
"53","Centralia High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Macon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=38&comp=2655425","849 S Jefferson St, Centralia, MO 65240-1605"
"53","Centralia High School","Volleyball Girls","57","Varsity","8/31","6:00 pm","","Tipton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=57&comp=2774133","849 S Jefferson St, Centralia, MO 65240-1605"
"566","Columbia Independent","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=24&tournament=586000","New Bloomfield, MO"
"566","Columbia Independent","Soccer Boys","33","Varsity","8/31","6:30 pm","","Father Tolton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2767054","7575 St. Charles Road, Columbia, MO 65202"
"566","Columbia Independent","Tennis Girls","49","Varsity","8/31","4:30 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=49&comp=2752561","1801 North Stadium Boulevard, Columbia, MO 65202"
"917","Father Tolton","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=917&alg=24&tournament=589385","New Bloomfield, MO"
"917","Father Tolton","Soccer Boys","33","Varsity","8/31","6:30 pm","","Battle with Columbia Independent","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=33&comp=2754357","7575 St. Charles Road, Columbia, MO 65202"
"294","Fayette High School","Golf Girls","24","Varsity","8/31","","","Salisbury Quad: Glasgow, Paris, Sturgeon, Fayette","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=294&alg=24&tournament=590428","Paris, MO"
"294","Fayette High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Battle","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=294&alg=38&comp=2767863","510 N. Cleveland St., Fayette, MO 65248-1596"
"80","Fulton High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=80&alg=24&tournament=586077","New Bloomfield, MO"
"80","Fulton High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Southern Boone","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=38&comp=2660343","#1 Hornet Drive, Fulton, MO 65251-2729"
"80","Fulton High School","Tennis Girls","49","Varsity","8/31","4:30 pm","","Columbia Independent","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=49&comp=2752783","1801 North Stadium Boulevard, Columbia, MO 65202"
"302","Glasgow High School","Golf Girls","24","Varsity","8/31","","","Salisbury Quad: Glasgow, Paris, Sturgeon, Fayette","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=302&alg=24&tournament=584915","Paris, MO"
"302","Glasgow High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Community","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=302&alg=38&comp=2737423","35063 Hwy BB, Laddonia, MO 63352-3017"
"311","Hallsville High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=24&tournament=586600","New Bloomfield, MO"
"313","Harrisburg High School","Golf Girls","24","Varsity","8/31","9:00 am","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=313&alg=24&tournament=586638","New Bloomfield, MO"
"317","Higbee High School","Softball Fall Season","38","Varsity","8/31","5:30 pm","","Tina-Avalon with Hale, Bosworth","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=317&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=317&alg=38&comp=2695915","101 Evans, Higbee, MO 65257"
"84","Jefferson City High School","Tennis Girls","49","Varsity","8/31","1:00 pm","","Smith-Cotton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=49&comp=2773760","Jefferson City, MO"
"84","Jefferson City High School","Volleyball Girls","57","Varsity","8/31","7:00 pm","","Hermann","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=57&comp=2702550","609 Union St, Jefferson City, MO 65101-2898"
"360","Marshall High School","Volleyball Girls","57","Varsity","8/31","6:30 pm","","Sacred Heart","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=57&comp=2634683","805 S Miami, Marshall, MO 65340-2499"
"132","Moberly High School","Tennis Girls","49","Varsity","8/31","4:00 pm","","Osage","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=49&comp=2747485","636 Hwy 42, Osage Beach, MO 65065-5301"
"139","North Callaway High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Russellville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=38&comp=2759163","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"139","North Callaway High School","Volleyball Girls","57","Varsity","8/31","6:00 pm","","Russellville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=57&comp=2634326","13600 Rte C, Russellville, MO 65074"
"152","Osage High School","Golf Girls","24","Varsity","8/31","","","Osage Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=152&alg=24&tournament=582094","Osage Beach, MO"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 8/31","TBD","","Camdenton","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2751830","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 8/31","TBD","","Eugene","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2751831","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 8/31","TBD","","Sacred Heart","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2751832","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","West Plains","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=38&comp=2676846","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Tennis Girls","49","Varsity","8/31","4:00 pm","","Moberly","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=49&comp=2745562","636 Hwy 42, Osage Beach, MO 65065-5301"
"430","Russellville High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=24&tournament=585893","New Bloomfield, MO"
"430","Russellville High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","North Callaway","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=38&comp=2759161","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"430","Russellville High School","Volleyball Girls","57","Varsity","8/31","6:00 pm","","North Callaway","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=57&comp=2633078","13600 Hwy C, Russellville, MO 65074"
"431","Salisbury High School","Golf Girls","24","Varsity","8/31","","","Salisbury Match - Salisbury, Glasgow, Paris, Fayette, Monroe City","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=431&alg=24&tournament=545808","Salisbury, MO"
"194","Smith-Cotton High School","Softball Fall Season","38","Varsity","8/31","5:30 pm","","Warrensburg","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=38&comp=2657341","1411 S Ridgeview Dr, Warrensburg, MO 64093-8910"
"194","Smith-Cotton High School","Tennis Girls","49","Varsity","8/31","4:30 pm","","Capital City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=49&comp=2770443","1650 Cavalier Drive, Jefferson City, MO 65109"
"194","Smith-Cotton High School","Tennis Girls","49","Varsity","8/31","1:00 pm","","Jefferson City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=49&comp=2770444","Jefferson City, MO"
"197","South Callaway High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=197&alg=24&tournament=595937","New Bloomfield, MO"
"197","South Callaway High School","Softball Fall Season","38","Varsity","8/31","4:30 pm","","Hermann with New Haven","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=197&alg=38&comp=2646679","176 Bearcat Xing, Hermann, MO 65041-4200"
"2","Southern Boone High School","Golf Girls","24","Varsity","8/31","","","New Bloomfield Girls Golf Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=2&alg=24&tournament=585995","New Bloomfield, MO"
"2","Southern Boone High School","Softball Fall Season","38","Varsity","8/31","5:00 pm","","Fulton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=38&comp=2656636","#1 Hornet Drive, Fulton, MO 65251-2729"
"2","Southern Boone High School","Volleyball Girls","57","Varsity","8/31","7:15 pm","","Kirksville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=57&comp=2695740","14520 Crump Lane, Ashland, MO 65010-9464"
"474","Tipton High School","Volleyball Girls","57","Varsity","8/31","6:00 pm","","Centralia","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=474&alg=57&comp=2774478","849 S Jefferson St, Centralia, MO 65240-1605"
"485","Versailles High School","Volleyball Girls","57","Varsity","8/31","7:00 pm","","California","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=485&alg=57&comp=2643126","913 W Newton, Versailles, MO 65084-1811"
"953","Battle High School","Golf Girls","24","Varsity","9/1","","","Battle/Kirksville/Moberly/Palmyra Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=953&alg=24&tournament=582201","Columbia, MO"
"953","Battle High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Moberly","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=24&comp=2752208","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Palmyra","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=24&comp=2752209","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Kirksville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=24&comp=2752210","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Soccer Boys","33","Varsity","9/1","5:00 pm","","Christian Fellowship Sr. with Hallsville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=33&comp=2722348","4600 Christian Fellowship Rd, Columbia, MO 65203"
"953","Battle High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=38&comp=2762409","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Tennis Girls","49","Varsity","9/1","4:30 pm","","Rock Bridge","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=49&comp=2766284","4303 S Providence Rd, Columbia, MO 65203-7198"
"953","Battle High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Eldon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=57&comp=2722353","7575 St. Charles Road, Columbia, MO 65202"
"217","Blair Oaks High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Blair Oaks Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=217&alg=24&tournament=581385","Jefferson City, MO"
"217","Blair Oaks High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Rock Bridge","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=24&comp=2774654","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"217","Blair Oaks High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Versailles","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=24&comp=2774655","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"217","Blair Oaks High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","California","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=24&comp=2774656","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"217","Blair Oaks High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Centralia","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=38&comp=2632315","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"217","Blair Oaks High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Sullivan","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=57&comp=2632332","1073 E Vine St, Sullivan, MO 63080-2160"
"16","Boonville High School","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=16&alg=11&tournament=585061","Salisbury, MO"
"16","Boonville High School","Cross Country Girls","12","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=16&alg=12&tournament=585067","Salisbury, MO"
"16","Boonville High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Southern Boone/Marshall","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=16&alg=24&tournament=588951","Boonville, MO"
"16","Boonville High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Southern Boone","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=24&comp=2765930","1 Pirate Dr., Boonville, MO 65233-2740"
"16","Boonville High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Marshall","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=24&comp=2765931","1 Pirate Dr., Boonville, MO 65233-2740"
"16","Boonville High School","Soccer Boys","33","Varsity","9/1","5:00 pm","","Clinton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=33&comp=2765769","1106 S. 2nd, Clinton, MO 64735-2826"
"16","Boonville High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Hickman","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=38&comp=2760833","1104 N Providence Rd, Columbia, MO 65203-4398"
"16","Boonville High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Odessa","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=57&comp=2753642","713 S 3rd St, Odessa, MO 64076-1498"
"582","California High School","Golf Girls","24","Varsity","9/1","","","Blair Oaks Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=582&alg=24&tournament=547317","Jefferson City, MO"
"582","California High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Russellville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=38&comp=2618151","1501 W Buchanan, California, MO 65018-1279"
"582","California High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Father Tolton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=57&comp=2618087","3351 E Gans Road, Columbia, MO 65201"
"26","Camdenton High School","Soccer Boys","33","Varsity","9/1","6:30 pm","","Rolla","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=33&comp=2715167","662 Laker Pride Road, Camdenton, MO 65020-1409"
"26","Camdenton High School","Softball Fall Season","38","Varsity","9/1","4:30 pm","","Warrensburg","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=38&comp=2650260","1411 S Ridgeview Dr, Warrensburg, MO 64093-8910"
"26","Camdenton High School","Tennis Girls","49","Varsity","9/1","4:30 pm","","Helias Catholic","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=49&comp=2742700","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"26","Camdenton High School","Volleyball Girls","57","Varsity","9/1","7:30 pm","","Lebanon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=57&comp=2742763","662 Laker Pride Road, Camdenton, MO 65020-1409"
"1540","Capital City High School","Golf Girls","24","Varsity","9/1","3:30 pm","","Helias/Capital City/Jeff City","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=1540&alg=24&tournament=563800","Eldon, MO"
"1540","Capital City High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Battle","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=38&comp=2661950","7575 St. Charles Road, Columbia, MO 65202"
